id,route_id,vehicle_code,customer_in_vehicle_route_order_number,customer_code,customer_latitude,customer_longitude,come_to_the_customer_at_min,distance_between_two_last_customers_km,total_distance_to_customer_km,total_delivery_time_min,customer_time_window,
1082,3027038,A08-J-522,0,1000,43.37391833,17.60171712,477.788,0.0,0.0,0.0,0, 
1083,3027038,A08-J-522,1,1805,43.38176,17.59155,481.0,1.921,1.921,15.0, - , 
1084,3027038,A08-J-522,2,1686,43.38225,17.59335,496.396,0.298,2.219,17.78, - , 
1085,3027038,A08-J-522,3,922387,43.34108,17.805871,537.287,21.193,23.412,9.22, - , 
1086,3027038,A08-J-522,4,142995,43.338239,17.810566,548.003,0.681,24.093,8.4, - , 
1087,3027038,A08-J-522,5,1644,43.3235,17.83111,559.978,3.043,27.136,47.63, - , 
1088,3027038,A08-J-522,6,131250,43.32004,17.81924,611.535,2.398,29.534,15.0,08:00 - 15:00, 
1089,3027038,A08-J-522,7,920812,43.306728,17.821438,630.88,1.916,31.45,8.32, - , 
1090,3027038,A08-J-522,8,7634,43.3059,17.82088,639.354,0.046,31.496,34.14,08:00 - 14:00, 
1091,3027038,A08-J-522,9,921561,43.207012,17.794347,689.18,13.794,45.29,10.2, - , 
1092,3027038,A08-J-522,10,7930,43.1377,17.77995,717.068,10.765,56.055,8.61,08:00 - 14:00, 
1093,3027038,A08-J-522,11,138157,43.135963,17.776839,725.997,0.317,56.372,10.8,08:00 - 15:00, 
1094,3027038,A08-J-522,12,133394,43.13381,17.77357,737.16,0.361,56.733,9.21, - , 
1095,3027038,A08-J-522,13,922910,43.0791928,17.9500538,765.642,18.111,74.844,18.0, - , 
1096,3027038,A08-J-522,14,7945,43.07982,17.94985,783.818,0.079,74.923,9.94,08:00 - 14:00, 
1097,3027038,A08-J-522,15,921127,43.08222786,17.96003741,795.452,1.039,75.962,21.0,08:00 - 14:00, 
1098,3027038,A08-J-522,16,7935,43.083,17.95873,816.925,0.214,76.176,8.58,08:00 - 14:00, 
1099,3027038,A08-J-522,17,133834,43.15725,17.90999,838.188,12.439,88.615,10.91, - , 
1100,3027038,A08-J-522,18,139168,43.26342,17.87914,872.935,17.855,106.47,33.95, - , 
1101,3027038,A08-J-522,19,137635,43.31353178,17.82928296,915.718,7.347,113.817,9.31, - , 
1102,3027038,A08-J-522,20,1000,43.37391833,17.60171712,951.978,24.646,138.463,0.0,0, 
1103,3027038,A69-O-649,0,1000,43.37391833,17.60171712,458.439,0.0,0.0,0.0,0, 
1104,3027038,A69-O-649,1,921276,43.35147,17.79922,481.0,20.99,20.99,8.08, - , 
1105,3027038,A69-O-649,2,921003,43.3526515,17.79721674,489.652,0.258,21.248,8.97,08:00 - 15:00, 
1106,3027038,A69-O-649,3,1199,43.3547,17.79994,499.502,0.401,21.649,8.83, - , 
1107,3027038,A69-O-649,4,15208,43.3503,17.80166,509.641,0.594,22.243,36.91,08:00 - 14:00, 
1108,3027038,A69-O-649,5,1539,43.35025,17.8009,548.124,0.721,22.964,8.47, - , 
1109,3027038,A69-O-649,6,923590,43.34687,17.79848,557.529,0.493,23.457,76.64, - , 
1110,3027038,A69-O-649,7,26,43.46907801,17.33702249,684.934,49.279,72.736,9.08, - , 
1111,3027038,A69-O-649,8,15030,43.47037,17.33143,695.114,0.501,73.237,33.72,08:00 - 15:00, 
1112,3027038,A69-O-649,9,923709,43.472595,17.326775,729.868,0.47,73.707,7.82, - , 
1113,3027038,A69-O-649,10,921035,43.47431317,17.32787704,738.183,0.323,74.03,10.81, - , 
1114,3027038,A69-O-649,11,1000,43.37391833,17.60171712,780.97,30.63,104.66,0.0,0, 
1115,3027038,O76-T-702,0,1000,43.37391833,17.60171712,433.491,0.0,0.0,0.0,0, 
1116,3027038,O76-T-702,1,923589,43.12712827287,17.67978970747,481.0,42.933,42.933,21.0, - , 
1117,3027038,O76-T-702,2,131460,43.11702541,17.69645834,504.013,1.857,44.79,9.29,08:00 - 14:00, 
1118,3027038,O76-T-702,3,922197,43.117092,17.697722,513.677,0.2,44.99,11.21, - , 
1119,3027038,O76-T-702,4,922805,43.111334,17.699419,525.844,0.894,45.884,8.76, - , 
1120,3027038,O76-T-702,5,920300,43.11001558,17.70152194,535.077,0.46,46.344,26.62,08:00 - 14:00, 
1121,3027038,O76-T-702,6,15027,43.11036,17.70165,561.752,0.041,46.385,31.25,08:00 - 15:00, 
1122,3027038,O76-T-702,7,15203,43.11035251,17.70323897,593.486,0.233,46.618,21.0,08:00 - 14:00, 
1123,3027038,O76-T-702,8,7929,43.11665,17.71322,616.51,1.468,48.086,33.99,08:00 - 14:00, 
1124,3027038,O76-T-702,9,1118,43.11155,17.71267,651.6,0.714,48.8,18.39,08:00 - 15:00, 
1125,3027038,O76-T-702,10,1587,43.11185,17.71222,670.1,0.034,48.834,9.87,08:00 - 15:00, 
1126,3027038,O76-T-702,11,921932,43.10820519,17.71376174,681.323,0.873,49.707,30.19, - , 
1127,3027038,O76-T-702,12,142179,43.10786,17.71438,711.568,0.055,49.762,8.38, - , 
1128,3027038,O76-T-702,13,738,43.07658527,17.71537328,723.974,3.908,53.67,21.0,08:00 - 14:00, 
1129,3027038,O76-T-702,14,137670,43.05872263,17.7067473,747.306,2.135,55.805,11.66, - , 
1130,3027038,O76-T-702,15,1862,43.0512045,17.67280126,762.893,3.67,59.475,8.19, - , 
1131,3027038,O76-T-702,16,134513,43.048462,17.665945,772.216,0.886,60.361,19.0, - , 
1132,3027038,O76-T-702,17,131297,43.06842,17.666886,802.843,8.664,69.025,22.0, - , 
1133,3027038,O76-T-702,18,141548,43.08996,17.69774,831.839,5.263,74.288,9.96, - , 
1134,3027038,O76-T-702,19,144561,43.10746,17.70177,845.88,2.286,76.574,51.96,08:00 - 15:00, 
1135,3027038,O76-T-702,20,1676,43.1094,17.70362,899.105,0.386,76.96,8.77, - , 
1136,3027038,O76-T-702,21,136942,43.10904,17.70146,908.271,0.295,77.255,28.28, - , 
1137,3027038,O76-T-702,22,1016,43.111171,17.69928539,937.134,0.453,77.708,21.13, - , 
1138,3027038,O76-T-702,23,1000,43.37391833,17.60171712,1008.611,45.7,123.408,0.0,0, 
1139,3027038,O76-T-703,0,1000,43.37391833,17.60171712,450.97,0.0,0.0,0.0,0, 
1140,3027038,O76-T-703,1,1387,43.4646396,17.34455414,481.0,28.742,28.742,8.78, - , 
1141,3027038,O76-T-703,2,2038,43.4744,17.32819,492.299,2.105,30.847,23.3, - , 
1142,3027038,O76-T-703,3,7521,43.47523786,17.32810521,515.896,0.209,31.056,29.71,08:00 - 14:00, 
1143,3027038,O76-T-703,4,140023,43.46984,17.32242,546.662,0.828,31.884,11.56, - , 
1144,3027038,O76-T-703,5,143115,43.46942,17.32524,558.761,0.292,32.176,28.52,08:00 - 14:00, 
1145,3027038,O76-T-703,6,139379,43.47374,17.32633,588.568,0.651,32.827,9.41, - , 
1146,3027038,O76-T-703,7,1518,43.47582956,17.32276225,598.55,0.528,33.355,10.42, - , 
1147,3027038,O76-T-703,8,1717,43.47712,17.31809,609.377,0.405,33.76,8.78, - , 
1148,3027038,O76-T-703,9,138650,43.47312,17.29732,621.303,2.632,36.392,11.28, - , 
1149,3027038,O76-T-703,10,454,43.48189308,17.30045863,634.761,1.417,37.809,14.49, - , 
1150,3027038,O76-T-703,11,15323,43.57045516,17.2857266,662.165,12.414,50.223,8.31, - , 
1151,3027038,O76-T-703,12,144680,43.586910367012,17.298542261123,673.555,2.666,52.889,18.0, - , 
1152,3027038,O76-T-703,13,131336,43.63608,17.30644,701.037,6.884,59.773,12.36,08:00 - 15:00, 
1153,3027038,O76-T-703,14,10538,43.71415,17.23875,728.093,12.262,72.035,11.63, - , 
1154,3027038,O76-T-703,15,140167,43.71954,17.22775,741.142,1.072,73.107,8.06, - , 
1155,3027038,O76-T-703,16,131334,43.71959,17.22727,749.257,0.041,73.148,18.0,08:00 - 15:00, 
1156,3027038,O76-T-703,17,142110,43.72387,17.22431,768.522,0.874,74.022,9.28, - , 
1157,3027038,O76-T-703,18,922911,43.763243,17.230827,783.731,4.98,79.002,7.9, - , 
1158,3027038,O76-T-703,19,7959,43.71882,17.23422,798.066,5.782,84.784,18.0,08:00 - 14:00, 
1159,3027038,O76-T-703,20,15221,43.71695937,17.23264032,817.298,0.616,85.4,10.68, - , 
1160,3027038,O76-T-703,21,1665,43.71608,17.23162,828.616,0.203,85.603,10.91, - , 
1161,3027038,O76-T-703,22,137381,43.71619,17.2317,839.767999999999,0.077,85.68,33.8,08:00 - 15:00, 
1162,3027038,O76-T-703,23,478,43.70716,17.2229,875.844999999999,1.501,87.181,8.37, - , 
1163,3027038,O76-T-703,24,1934,43.70177,17.21097,886.007999999999,1.396,88.577,8.06, - , 
1164,3027038,O76-T-703,25,920704,43.7021563,17.21088516,894.321,0.088,88.665,21.0, - , 
1165,3027038,O76-T-703,26,1000,43.37391833,17.60171712,980.507,63.271,151.936,0.0,0, 
1166,3027038,O78-K-074,0,1000,43.37391833,17.60171712,479.119,0.0,0.0,0.0,0, 
1167,3027038,O78-K-074,1,145229,43.37916,17.60656,481.0,0.847,0.847,8.24, - , 
1168,3027038,O78-K-074,2,1408,43.35459,17.79902,512.824,21.263,22.11,13.63,08:00 - 15:00, 
1169,3027038,O78-K-074,3,921302,43.35266,17.80444,527.983,0.767,22.877,59.36,08:00 - 15:00, 
1170,3027038,O78-K-074,4,920968,43.35491764,17.81399424,592.37,2.329,25.206,9.4, - , 
1171,3027038,O78-K-074,5,140751,43.35578,17.81342,602.584,0.369,25.575,11.74, - , 
1172,3027038,O78-K-074,6,923700,43.377547,17.851378,619.461,4.622,30.197,9.3, - , 
1173,3027038,O78-K-074,7,131248,43.40848,17.87487,632.853,4.026,34.223,28.09,08:00 - 15:00, 
1174,3027038,O78-K-074,8,138087,43.41305,17.87588,661.471,0.515,34.738,49.01,08:00 - 15:00, 
1175,3027038,O78-K-074,9,133703,43.43229706,17.86367291,712.945,2.424,37.162,8.04, - , 
1176,3027038,O78-K-074,10,10821,43.3814385,17.86956573,731.27,7.179,44.341,8.78, - , 
1177,3027038,O78-K-074,11,131511,43.36378,17.82157,747.112,4.583,48.924,8.84,08:00 - 14:00, 
1178,3027038,O78-K-074,12,10825,43.36369616,17.8181746,756.425,0.273,49.197,9.89, - , 
1179,3027038,O78-K-074,13,1892,43.34702534,17.81660819,768.295,1.943,51.14,8.86, - , 
1180,3027038,O78-K-074,14,922863,43.33881,17.81903,778.464,1.022,52.162,7.79, - , 
1181,3027038,O78-K-074,15,132531,43.33978,17.80215,790.478,2.233,54.395,21.0,08:00 - 15:00, 
1182,3027038,O78-K-074,16,1000,43.37391833,17.60171712,832.895,19.963,74.358,0.0,0, 
1183,3044702,A08-J-522,0,1000,43.37391833,17.60171712,458.68,0.0,0.0,0.0,0, 
1184,3044702,A08-J-522,1,15253,43.35379,17.79422,480.0,21.503,21.503,55.0,08:00 - 14:00, 
1185,3044702,A08-J-522,2,921003,43.3526515,17.79721674,535.84,0.348,21.851,13.0,08:00 - 15:00, 
1186,3044702,A08-J-522,3,7522,43.3515,17.80095,549.7,0.431,22.282,21.0,08:00 - 14:00, 
1187,3044702,A08-J-522,4,883,43.34788,17.80341,571.7,0.644,22.926,15.5, - , 
1188,3044702,A08-J-522,5,15250,43.34129,17.80184,588.82,0.877,23.803,30.5,08:00 - 14:00, 
1189,3044702,A08-J-522,6,15205,43.33748,17.80009,620.63,0.657,24.46,17.5,08:00 - 14:00, 
1190,3044702,A08-J-522,7,15206,43.33583,17.80148,639.14,0.505,24.965,16.5,08:00 - 14:00, 
1191,3044702,A08-J-522,8,1000,43.37391833,17.60171712,674.73,19.445,44.41,0.0,0, 
1192,3044702,A69-O-649,0,1000,43.37391833,17.60171712,459.24,0.0,0.0,0.0,0, 
1193,3044702,A69-O-649,1,133291,43.33916,17.80854,480.0,20.603,20.603,17.5,08:00 - 14:00, 
1194,3044702,A69-O-649,2,7634,43.3059,17.82088,504.45,4.131,24.734,11.0,08:00 - 14:00, 
1195,3044702,A69-O-649,3,320,42.89103,18.41611,602.21,88.897,113.631,19.5, - , 
1196,3044702,A69-O-649,4,137662,42.87354,18.42531,623.81,2.439,116.07,33.5,08:00 - 15:00, 
1197,3044702,A69-O-649,5,136151,42.87295,18.42446,657.41,0.105,116.175,13.0, - , 
1198,3044702,A69-O-649,6,131742,42.8691,18.42558,671.62,0.933,117.108,17.5, - , 
1199,3044702,A69-O-649,7,920208,42.86648,18.41876,690.15,0.704,117.812,11.5, - , 
1200,3044702,A69-O-649,8,923634,43.158646,18.547353,738.87,43.316,161.128,11.0, - , 
1201,3044702,A69-O-649,9,137667,43.16741,18.52947,751.93,1.996,163.124,28.0,08:00 - 15:00, 
1202,3044702,A69-O-649,10,136150,43.25605,18.11699,825.72,49.107,212.231,12.0, - , 
1203,3044702,A69-O-649,11,1938,43.25739,18.11307,838.11,0.413,212.644,12.5, - , 
1204,3044702,A69-O-649,12,137663,43.25821,18.11214,851.04,0.309,212.953,26.0,08:00 - 15:00, 
1205,3044702,A69-O-649,13,143907,43.25737,18.11082,877.36,0.161,213.114,20.5, - , 
1206,3044702,A69-O-649,14,137635,43.31353178,17.82928296,929.53,33.792,246.906,11.5, - , 
1207,3044702,A69-O-649,15,131472,43.34159,17.81442,945.24,3.808,250.714,13.5, - , 
1208,3044702,A69-O-649,16,1000,43.37391833,17.60171712,980.9,22.372,273.086,0.0,0, 
1209,3044702,E81-M-661,0,1000,43.37391833,17.60171712,459.75,0.0,0.0,0.0,0, 
1210,3044702,E81-M-661,1,15207,43.33777,17.80771,480.0,20.115,20.115,20.5,08:00 - 14:00, 
1211,3044702,E81-M-661,2,137633,43.31375817,17.83000179,504.59,4.094,24.209,12.0, - , 
1212,3044702,E81-M-661,3,139168,43.26342,17.87914,524.64,7.354,31.563,31.0, - , 
1213,3044702,E81-M-661,4,739,43.20614682,17.78742814,572.88,12.902,44.465,11.0,08:00 - 14:00, 
1214,3044702,E81-M-661,5,1886,43.22527202,17.71125341,593.74,9.739,54.204,12.5, - , 
1215,3044702,E81-M-661,6,136885,43.22722642,17.70582462,606.88,0.564,54.768,13.0, - , 
1216,3044702,E81-M-661,7,923731,43.22871,17.701516,620.29,0.4,55.168,12.5, - , 
1217,3044702,E81-M-661,8,135889,43.22875863,17.69760633,633.38,0.425,55.593,10.5, - , 
1218,3044702,E81-M-661,9,740,43.22866482,17.69685531,644.08,0.068,55.661,20.5,08:00 - 14:00, 
1219,3044702,E81-M-661,10,143349,43.22587009,17.69327508,665.22,0.492,56.153,12.0, - , 
1220,3044702,E81-M-661,11,139984,43.22274,17.69134,677.62,0.407,56.56,28.5,08:00 - 15:00, 
1221,3044702,E81-M-661,12,742,43.22780491,17.69687677,707.07,0.879,57.439,28.5,08:00 - 14:00, 
1222,3044702,E81-M-661,13,136886,43.24165581,17.70664001,737.53,1.974,59.413,13.5, - , 
1223,3044702,E81-M-661,14,138540,43.25776,17.6799,758.48,5.632,65.045,18.0, - , 
1224,3044702,E81-M-661,15,743,43.24246863,17.65760923,782.87,3.415,68.46,14.0,08:00 - 14:00, 
1225,3044702,E81-M-661,16,136298,43.26075425,17.69947314,806.61,5.118,73.578,32.0,08:00 - 15:00, 
1226,3044702,E81-M-661,17,131242,43.29281,17.76174,846.49,8.062,81.64,16.0,08:00 - 15:00, 
1227,3044702,E81-M-661,18,1000,43.37391833,17.60171712,886.64,19.758,101.398,0.0,0, 
1228,3044702,J92-T-826,0,1000,43.37391833,17.60171712,588.0,0.0,0.0,0.0,0, 
1229,3044702,J92-T-826,1,1078,43.37446,17.60252,588.39,0.161,0.161,11.5, - , 
1230,3044702,J92-T-826,2,921872,43.34521,17.7901,621.55,20.931,21.092,12.0, - , 
1231,3044702,J92-T-826,3,15251,43.34646,17.79313,636.22,1.062,22.154,18.0,08:00 - 14:00, 
1232,3044702,J92-T-826,4,15328,43.34914,17.79765,656.88,1.293,23.447,15.0,08:00 - 14:00, 
1233,3044702,J92-T-826,5,882,43.35007,17.79767,672.33,0.227,23.674,14.0, - , 
1234,3044702,J92-T-826,6,15249,43.3505,17.79755,686.4,0.035,23.709,18.5,08:00 - 14:00, 
1235,3044702,J92-T-826,7,133290,43.35112,17.79835,705.08,0.093,23.802,11.5,08:00 - 14:00, 
1236,3044702,J92-T-826,8,921301,43.35442352,17.80005933,717.48,0.451,24.253,31.0,08:00 - 15:00, 
1237,3044702,J92-T-826,9,7779,43.35132,17.80488,749.67,0.731,24.984,13.5, - , 
1238,3044702,J92-T-826,10,139007,43.34938,17.80456,764.04,0.426,25.41,15.6363636363636,08:00 - 14:00, 
1239,3044702,J92-T-826,11,15247,43.34668,17.8017,780.716363636364,0.529,25.939,24.0,08:00 - 14:00, 
1240,3044702,J92-T-826,12,15204,43.34455,17.80581,805.636363636363,0.46,26.399,12.0,08:00 - 14:00, 
1241,3044702,J92-T-826,13,138089,43.34414,17.80873,818.346363636364,0.36,26.759,49.0,08:00 - 15:00, 
1242,3044702,J92-T-826,14,135887,43.34289,17.80943,868.196363636364,0.494,27.253,11.5, - , 
1243,3044702,J92-T-826,15,775,43.33812,17.81055,881.056363636364,0.681,27.934,16.0, - , 
1244,3044702,J92-T-826,16,1000,43.37391833,17.60171712,918.386363636364,21.054,48.988,0.0,0, 
1245,3044702,J92-T-826*,0,1000,43.37391833,17.60171712,457.01,0.0,0.0,0.0,0, 
1246,3044702,J92-T-826*,1,139007,43.34938,17.80456,480.0,21.399,21.399,70.36363636363636,08:00 - 14:00, 
1247,3044702,J92-T-826*,2,1000,43.37391833,17.60171712,572.7926363636363,21.09,42.489,0.0,0, 
1248,3044702,O76-T-702,0,1000,43.37391833,17.60171712,476.72,0.0,0.0,0.0,0, 
1249,3044702,O76-T-702,1,15202,43.38594,17.59217,480.0,2.133,2.133,15.0,08:00 - 14:00, 
1250,3044702,O76-T-702,2,15026,43.382311,17.592223,495.84,0.579,2.712,13.0,08:00 - 15:00, 
1251,3044702,O76-T-702,3,1805,43.38176,17.59155,509.1,0.183,2.895,11.0, - , 
1252,3044702,O76-T-702,4,7525,43.38201,17.59221,520.29,0.077,2.972,20.5,08:00 - 14:00, 
1253,3044702,O76-T-702,5,131246,43.37751,17.564424,543.42,2.465,5.437,10.5,08:00 - 15:00, 
1254,3044702,O76-T-702,6,1487,43.37776,17.55557,555.14,0.971,6.408,13.5, - , 
1255,3044702,O76-T-702,7,7572,43.367,17.42341,584.11,16.05,22.458,28.5, - , 
1256,3044702,O76-T-702,8,15121,43.34244532,17.42992216,615.65,3.222,25.68,19.0, - , 
1257,3044702,O76-T-702,9,494,43.31416565,17.38825136,646.42,11.217,36.897,15.5, - , 
1258,3044702,O76-T-702,10,760,43.37195186,17.31434041,674.09,10.128,47.025,17.0, - , 
1259,3044702,O76-T-702,11,923132,43.41633743,17.29287154,697.81,5.686,52.711,14.5, - , 
1260,3044702,O76-T-702,12,139709,43.42178,17.27912,713.6,1.311,54.022,50.5, - , 
1261,3044702,O76-T-702,13,139822,43.41941,17.2833,764.67,0.473,54.495,10.5, - , 
1262,3044702,O76-T-702,14,922848,43.41633743,17.29287154,776.05,0.892,55.387,11.0, - , 
1263,3044702,O76-T-702,15,136707,43.38879362,17.37056621,793.64,7.139,62.526,14.5, - , 
1264,3044702,O76-T-702,16,921560,43.37293062,17.41121107,811.68,3.824,66.35,13.0, - , 
1265,3044702,O76-T-702,17,922888,43.370072,17.409778,826.15,0.788,67.138,11.0, - , 
1266,3044702,O76-T-702,18,140975,43.37182,17.41506,838.56,0.758,67.896,10.5, - , 
1267,3044702,O76-T-702,19,15028,43.37047,17.41708,849.27,0.231,68.127,11.0,08:00 - 15:00, 
1268,3044702,O76-T-702,20,239,43.36807958,17.42099577,860.66,0.422,68.549,22.0, - , 
1269,3044702,O76-T-702,21,131466,43.36742443,17.42228323,882.78,0.127,68.676,11.5, - , 
1270,3044702,O76-T-702,22,1173,43.36396136,17.41756254,895.48,0.941,69.617,40.5, - , 
1271,3044702,O76-T-702,23,1000,43.37391833,17.60171712,957.4,21.679,91.296,0.0,0, 
1272,3044702,O76-T-703,0,1000,43.37391833,17.60171712,361.47,0.0,0.0,0.0,0, 
1273,3044702,O76-T-703,1,140812,44.05159,17.44171,480.0,125.447,125.447,14.0,08:00 - 14:00, 
1274,3044702,O76-T-703,2,920120,44.05408739,17.43662959,495.63,0.749,126.196,47.0,08:00 - 15:00, 
1275,3044702,O76-T-703,3,1031,44.05528662,17.44944653,545.12,1.299,127.495,25.0,08:00 - 14:00, 
1276,3044702,O76-T-703,4,131267,44.05592,17.44936,570.57,0.179,127.674,27.0,08:00 - 14:00, 
1277,3044702,O76-T-703,5,1007,44.05671,17.44928,597.72,0.105,127.779,10.5, - , 
1278,3044702,O76-T-703,6,957,44.07382749,17.44840794,610.64,1.956,129.735,14.0, - , 
1279,3044702,O76-T-703,7,920532,44.08039739,17.44696406,625.65,0.755,130.49,26.0,08:00 - 14:00, 
1280,3044702,O76-T-703,8,138929,44.07124,17.44981,653.18,1.096,131.586,10.5, - , 
1281,3044702,O76-T-703,9,145260,44.05475049,17.44977762,666.67,2.248,133.834,21.0,08:00 - 14:00, 
1282,3044702,O76-T-703,10,921090,44.0551334767238,17.4500021666873,687.77,0.035,133.869,10.5, - , 
1283,3044702,O76-T-703,11,137176,44.04974258,17.45038205,699.84,0.851,134.72,13.5, - , 
1284,3044702,O76-T-703,12,131269,44.04766052,17.45128327,713.76,0.244,134.964,16.5,08:00 - 14:00, 
1285,3044702,O76-T-703,13,137731,43.36458,17.82233,834.77,111.811,246.775,56.0,08:00 - 15:00, 
1286,3044702,O76-T-703,14,922327,43.345545,17.799215,896.08,3.94,250.715,18.0, - , 
1287,3044702,O76-T-703,15,1000,43.37391833,17.60171712,933.35,20.19,270.905,0.0,0, 
